"","gene","SC"
"823","Man1a2",0.491420841261879
"824","Atp1a1",4.77602291791963
"825","Csde1",1.9608913911143
"826","Nras",1.03159468341343
"827","Bcas2",1.27056809913928
"828","Hipk1",1.82297788039056
"829","Rhoc",6.20229433811595
"830","Capza1",0.904318166426628
"831","Cttnbp2nl",1.42892395446274
"832","Rap1a",2.18384519153424
"833","Atp5f1",3.43269812567465
"834","Wdr77",0.474801755351032
"835","Dram2",0.319957668243595
"836","Lamtor5",0.942743889515052
"837","Rbm15",0.358360137664358
"838","Csf1",0.693114401342196
"839","Gnai3",1.61260173157526
"840","Psma5",3.20838173598814
"841","Sars",2.23894646838874
"842","Taf13",0.330089071094289
"843","Stxbp3",0.483999335630855
"844","Prpf38b",1.1541738960383
"845","Vav3",0.656506007675266
"846","S1pr1",4.86285030022564
"847","Gm9889",0.323674146190262
"848","Dph5",0.481419119120231
"849","Slc30a7",0.391408840980817
"850","Vcam1",3.86967398247865
"851","Cdc14a",0.300475957709894
"852","Mfsd14a",0.6571112993797
"853","Palmd",3.28635540145151
"854","Ptbp2",0.325083226801966
"855","Cnn3",3.73150617214766
"856","Arhgap29",3.64971259594646
"857","Gclm",1.75415624398139
"858","Dnttip2",1.38013848856144
"859","Bcar3",0.319869669243268
"860","Fnbp1l",0.340076443072916
"861","1810037I17Rik",2.37209289586887
"862","Sec24d",0.463178396220597
"863","Camk2d",1.55875051193615
"864","Larp7",0.510176978285071
"865","Tifa",1.15691952434884
"866","Ap1ar",0.340167273864452
"867","Fam241a",0.49704004952193
"868","Gar1",1.42561804095213
"869","Sec24b",0.342268593406417
"870","Ostc",1.25434399212428
"871","Rpl34",24.1251440143141
"872","Sgms2",0.593806352693496
"873","Aimp1",0.87008966388257
"874","Npnt",4.42639889106196
"875","Cisd2",1.80368578081423
"876","Ube2d3",8.82963952797145
"877","Nfkb1",3.21382015584527
"878","Ppp3ca",1.0302739926296
"879","Emcn",10.2686037388769
"880","H2afz",10.9609469734392
"881","Lamtor3",0.600953456010194
"882","Adh5",0.534014566415955
"883","Metap1",0.385620197649364
"884","Eif4e",2.83359107272069
"885","Tspan5",0.99064297457851
"886","Rap1gds1",0.380028419833057
"887","Pdlim5",1.11177924069978
"888","Gbp5",1.84166837799743
"889","Gbp7",4.04728762713666
"890","Gbp3",2.19672259046961
"891","Gbp2b",0.647637739878425
"892","Gbp2",12.7335848823891
"893","Gtf2b",1.05672049731991
"894","Pkn2",1.30511111472374
"895","Lmo4",1.46172331670436
"896","Hs2st1",0.465483883553887
"897","Selenof",5.98877071454168
"898","Sh3glb1",8.62401574709577
"899","Clca3a2",0.31398739380764
"900","Znhit6",0.336632054366893
"901","Cyr61",1.05388236116643
"902","Bcl10",1.64105873244091
"903","2410004B18Rik",0.851878050967084
"904","Gng5",14.8833852632755
"905","Rpf1",0.719184952092406
"906","Prkacb",0.323024843294161
"907","Adgrl2",0.752432107980073
"908","Adgrl4",2.40056782539697
"909","Ifi44",1.39265351473969
"910","Dnajb4",0.607608458621426
"911","Fubp1",1.66361676352499
"912","Zzz3",0.619203452314403
"913","Rabggtb",1.45158957944934
"914","Zranb2",0.799281068049606
"915","Ankrd13c",0.451972825989147
"916","Srsf11",2.00400610364143
"917","Wls",0.741722175795767
"918","Tgs1",0.77875833739175
"919","Lyn",0.304983353064088
"920","Rps20",43.7591566186113
"921","Chchd7",0.343347100934937
"922","Gm11808",1.99919696877992
"923","Impad1",0.586884314245785
"924","Sdcbp",7.73734119947515
"925","Rab2a",3.79169455840234
"926","Chd7",1.10036993491607
"927","Plekhf2",0.364989732965828
"928","Gem",2.9283472664632
"929","Fam92a",0.390765113187533
"930","Tmem64",0.587061145176571
"931","Ripk2",0.447812661877143
"932","Wwp1",0.327376898437844
"933","Ggh",0.355861106897733
"934","Pnisr",0.848691604574148
"935","Ndufaf4",0.823542710972217
"936","Casp8ap2",0.517904110109145
"937","Mdn1",0.372426983923465
"938","Ube2j1",0.682455878446652
"939","Pnrc1",8.35113216923803
"940","Rngtt",0.309200752667228
"941","Akirin2",1.04967256009841
"942","Zfp292",0.499083219325216
"943","Ddx58",1.37699705353863
"944","Topors",0.39381604112344
"945","Ndufb6",1.04190918590759
"946","Dnaja1",4.99628733886531
"947","Smu1",0.959885130498064
"948","B4galt1",0.936539970105309
"949","Bag1",1.74364033834586
"950","Chmp5",1.34266510322824
"951","Ube2r2",1.50870000973708
"952","Ubap2",0.418445138673558
"953","Dcaf12",0.397424749490288
"954","Ubap1",0.41789784241239
"955","Rpp25l",0.568476415393739
"956","Dctn3",1.20762639991046
"957","Ccl21a",48.4150792978517
"958","Vcp",2.54248171885741
"959","Stoml2",0.47341805398626
"960","Fam214b",0.34527011698001
"961","Rusc2",0.507686106305695
"962","Tln1",1.29513843834509
"963","Creb3",0.589723066303346
"964","Glipr2",0.324213477162057
"965","Clta",5.36786809445781
"966","Zcchc7",0.39694466708742
"967","Tomm5",1.10475838336135
"968","Exosc3",0.416496502920504
"969","Slc25a51",0.400997795529724
"970","Shb",0.927040501484463
"971","Ncbp1",0.343833611423911
"972","Anp32b",3.02882998651446
"973","Col15a1",0.318010841170832
"974","Tgfbr1",0.652607187134342
"975","Sec61b",1.6792506695132
"976","Erp44",0.530096814735295
"977","Mrpl50",0.871465160603645
"978","Rnf20",0.381196137038379
"979","Nipsnap3b",0.362030166761976
"980","Abca1",1.58930271374804
"981","Rad23b",1.38638548288292
"982","Klf4",4.50324425112129
"983","Ctnnal1",0.81581228174558
"984","Akap2",0.984453507093271
"985","Txn1",8.73182607718218
"986","AI314180",0.61803923392293
"987","Ugcg",0.898840330065127
"988","Ptbp3",2.44326469613792
"989","Slc31a2",0.34320436172022
"990","Slc31a1",0.490567550327266
"991","Cdc26",0.467691491636167
"992","Rgs3",0.744468867469732
"993","Atp6v1g1",3.53057087064417
"994","Tle1",0.895088361323378
"995","Nfib",1.69541979196064
"996","Ttc39b",0.771666734387666
"997","Psip1",0.334512448291018
"998","Cntln",0.306124687687562
"999","Adamtsl1",1.44478349935116
"1000","Rraga",1.54260834135565
"1001","Plin2",0.638421096349914
"1002","Rps6",11.02432939396
"1003","Acer2",0.332623148527601
"1004","Klhl9",0.643524200794168
"1005","Plaa",0.411608998136162
"1006","Tek",1.11421275928494
"1007","Mysm1",0.394994189369615
"1008","Jun",5.88888638440184
"1009","Nfia",1.37319506957822
"1010","Tm2d1",0.534375657116051
"1011","Usp1",0.322908090589795
"1012","Jak1",4.9598236216781
"1013","Leprot",0.738823680141272
"1014","Lepr",0.340501224100713
"1015","Pde4b",2.9584092845932
"1016","Mier1",1.43509477666667
"1017","Plpp3",14.4616622938293
"1018","Tmem59",3.47384598923717
"1019","Magoh",2.00278175158223
"1020","0610037L13Rik",0.599941642706674
"1021","Scp2",0.833722931949585
"1022","Zcchc11",0.390510037193563
"1023","Prpf38a",0.750585470698971
"1024","Txndc12",0.683849549352388
"1025","Kti12",0.756395630557012
"1026","Nrd1",0.601702289199466
"1027","Osbpl9",1.46034401155539
"1028","Eps15",0.364760746834424
"1029","Rnf11",1.544033565851
"1030","Faf1",0.324484859350333
"1031","Cmpk1",1.89753821516212
"1032","Efcab14",0.418229676849526
"1033","Uqcrh",4.86271280608541
"1034","Mast2",0.382197603679078
"1035","Gpbp1l1",0.322892404605967
"1036","Nasp",0.777397292748341
"1037","Akr1a1",2.48243722586883
"1038","Prdx1",7.20635266225915
"1039","Toe1",0.329608508015868
"1040","Rps8",25.5141951372658
"1041","Atp6v0b",2.12245295139076
"1042","Med8",0.763210701666332
"1043","Elovl1",0.560516329139878
"1044","Tie1",1.38052212792299
"1045","Ebna1bp2",1.35160942941963
"1046","Slc2a1",0.591667803771288
"1047","Svbp",2.45131961861622
"1048","Ybx1",8.28432713005812
"1049","Foxj3",0.38182303791854
"1050","Hivep3",0.312130570581612
"1051","Ctps",0.440574169157232
"1052","Smap2",0.376436815622692
"1053","Zmpste24",0.364893490568787
"1054","Rlf",0.481689948690852
"1055","Ppt1",0.323983925126794
"1056","Cap1",0.887362226407908
"1057","Ppie",0.371872165193134
"1058","Pabpc4",0.433731030346961
"1059","Macf1",3.69424427505017
"1060","Ndufs5",1.302778043507
"1061","Akirin1",1.01461096194634
"1062","Rragc",0.649675065613722
"1063","Utp11",0.589483968842779
"1064","Sf3a3",0.62989970530777
"1065","Yrdc",1.84761355341267
"1066","Gnl2",0.683639146339805
"1067","Stk40",1.61155931616115
"1068","Thrap3",1.07044620267095
"1069","Map7d1",1.45474076122788
"1070","Trappc3",0.505637015117575
"1071","Psmb2",4.3676055483044
"1072","Zmym4",0.308894147659562
"1073","Sfpq",2.74659346410006
"1074","Smim12",0.498307033147198
"1075","Phc2",2.1803574282127
"1076","Ak2",0.741126945700816
"1077","Rnf19b",1.59214636908395
"1078","Yars",1.39558728308429
"1079","C77080",0.409798285393451
"1080","Rbbp4",1.01418659710013
"1081","Bsdc1",0.394566769040831
"1082","Marcksl1",5.11859380802139
"1083","Hdac1",0.412277015252301
"1084","Fam167b",0.439559541226549
"1085","Eif3i",2.08785756162853
"1086","Tmem234",1.01435688218354
"1087","Txlna",0.538288047849798
"1088","Khdrbs1",1.41789507324459
"1089","Ptp4a2",2.78881569284993
"1090","Tinagl1",2.44723356889468
"1091","Zcchc17",0.610895004309014
"1092","Snrnp40",0.738114643688735
"1093","Pum1",1.31579691251331
"1094","Sdc3",0.401159885735087
"1095","Srsf4",0.581753133558471
"1096","Ythdf2",0.903302407465596
"1097","Snhg12",2.09046370573867
"1098","Trnau1ap",0.400095366794244
"1099","Phactr4",0.305133653903894
"1100","Sesn2",0.690549324075093
"1101","Atpif1",1.13516160883945
"1102","Dnajc8",1.12509262119255
"1103","Stx12",2.57373072589425
"1104","Fam76a",0.844463587264329
"1105","Wasf2",1.24057425934388
"1106","Tmem222",0.391454037727661
"1107","Nudc",1.23323843708609
"1108","Sfn",0.698675609031272
"1109","Hmgn2",0.967525790113404
"1110","Sh3bgrl3",2.911003319476
"1111","Zfp593",0.783332292443135
"1112","Grrp1",2.80663579699155
"1113","Stmn1",0.320620501546839
"1114","Mtfr1l",0.330656762324117
"1115","Tmem57",0.321710733098553
"1116","Tmem50a",1.1914066486999
"1117","Rsrp1",3.39437960398092
"1118","Syf2",1.80584754068047
"1119","Clic4",13.5100482564301
"1120","Srrm1",1.86248370783188
"1121","Srsf10",2.27174322468755
"1122","Pnrc2",0.808031352637066
"1123","Fuca1",0.57680202546606
"1124","Eloa",0.335255937772087
"1125","Rpl11",22.5137915545937
"1126","Id3",16.8554573641875
"1127","Hnrnpr",0.812539604334013
"1128","Luzp1",3.08971356109825
"1129","Kdm1a",0.761455938878497
"1130","Cdc42",6.79249838821554
"1131","Hspg2",1.72572419479653
"1132","Ece1",2.64924099781621
"1133","Eif4g3",0.690835909619556
"1134","Hp1bp3",0.695138978453806
"1135","Sh2d5",1.21116129298149
"1136","Ddost",1.2341713707807
"1137","Pink1",0.382132381616442
"1138","Mul1",0.332989897739678
"1139","Camk2n1",0.597846210168269
"1140","Nbl1",0.718399348119362
"1141","Minos1",2.3579018596637
"1142","Capzb",3.21071596520602
"1143","Mrto4",1.3191572604862
"1144","Ubr4",0.488448830113609
"1145","Rcc2",0.931947184707306
"1146","Sdhb",1.17874939603899
"1147","Necap2",0.867127766170926
"1148","Szrd1",0.747068764911691
"1149","Ddi2",1.0094879774203
"1150","Efhd2",1.43977767423477
"1151","Tmem51",0.695724661650221
"1152","Dhrs3",0.567621974045217
"1153","Plod1",0.772610969980927
"1154","Srm",0.748427821112757
"1155","Tardbp",0.673733190442436
"1156","Kif1b",0.670384961443754
"1157","Ctnnbip1",0.705122764290893
"1158","Spsb1",1.75056512851968
"1159","Eno1",0.553262374627202
"1160","Rere",0.413960332947164
"1161","Errfi1",1.67927067783993
"1162","Park7",1.61164463159706
"1163","Camta1",0.445587527671065
"1164","Vamp3",1.2588558726441
"1165","Dnajc11",0.364229189611288
"1166","Nol9",0.416588402475422
"1167","Rpl22",12.9121329684372
"1168","A430005L14Rik",0.423098887496309
"1169","Tprgl",1.40180141676929
"1170","Rer1",1.14315768800958
"1171","Ski",1.37857073742295
"1172","Gnb1",3.5629134500242
"1173","Cdk11b",1.3784351940371
"1174","Ssu72",1.19429836425466
"1175","Atad3a",0.464215361717299
"1176","Vwa1",0.534894454263748
"1177","Mrpl20",1.53750722272824
"1178","Ccnl2",1.33662628430656
"1179","Aurkaip1",0.593137143910107
"1180","Mxra8",2.33346510533909
"1181","Ube2j2",1.15684756537934
"1182","Sdf4",1.08522958116778
"1183","Agrn",0.720807928079549
"1184","Isg15",16.9653975385897
"1185","Noc2l",0.479612091584121
"1186","Fam133b",0.973269152614351
"1187","Gatad1",0.450312263848497
"1188","Krit1",0.777657221831301
"1189","Akap9",0.581311378610079
"1190","Cyp51",0.339603855172586
"1191","Sri",1.67115057657302
"1192","Abcb1a",0.324129260946217
"1193","Tmem243",0.425103352683147
"1194","Dmtf1",0.312514342130484
"1195","Sema3d",0.581000053514841
"1196","Sema3a",1.38185910184972
"1197","Tmem60",0.354809066510031
"1198","Rsbn1l",0.566227392043118
"1199","Ptpn12",1.29345901377328
"1200","Fgl2",0.787171308794912
"1201","Pmpcb",0.601190481640027
"1202","Dnajc2",0.616090894895424
"1203","Psmc2",1.74470238666573
"1204","5031425E22Rik",0.580111547514636
"1205","Kmt2e",2.12013564125976
"1206","Srpk2",0.95108904507002
"1207","Tomm7",2.01674157182166
"1208","Nos3",0.843150722134517
"1209","Abcf2",0.6173364326544
"1210","Nub1",0.857983280435946
"1211","Rheb",6.30597559962238
"1212","Kmt2c",0.373067205131995
"1213","Insig1",0.347619318348541
"1214","Rbm33",0.460042167348632
"1215","Nom1",0.446907228516684
"1216","Dnajb6",6.26111515228471
"1217","Tyms",0.300977913251719
"1218","Hadha",0.548809668563309
"1219","Hadhb",0.855822218147091
"1220","Ost4",1.35806539150527
"1221","Atraid",1.13593203867354
"1222","Snx17",0.593906921346631
"1223","Zfp513",0.426840087477624
"1224","Ppm1g",0.839806838053006
"1225","Nrbp1",0.68487437111085
"1226","Slc4a1ap",0.326978836385931
"1227","Mrpl33",1.34699466336101
"1228","Babam2",0.501903763650657
"1229","Fosl2",1.88593272292841
"1230","Ppp1cb",1.67621882162109
"1231","Yes1",1.85614950011758
"1232","Pisd",0.389928324084189
"1233","Ywhah",2.00631441110957
"1234","Ctbp1",0.99603040782459
"1235","Slbp",0.453286125913433
"1236","Gm1673",0.445325231776102
"1237","Mxd4",0.460992070676899
"1238","Rnf4",0.872298470286175
"1239","Add1",0.357448696546281
"1240","Nop14",1.55749671469115
"1241","Lrpap1",0.586389478803985
"1242","Grpel1",1.33693821475264
"1243","D5Ertd579e",0.348877363466345
"1244","Bloc1s4",0.798669980935965
"1245","Mrfap1",3.62668577774245
"1246","Nsg1",1.83447443148339
"1247","Lyar",0.929968525483647
"1248","Tmem128",1.27583315930429
"1249","Wdr1",0.649306047426812
"1250","Hs3st1",1.15677582189319
"1251","Rab28",0.781263345826172
"1252","Bod1l",0.726564511872424
"1253","Fbxl5",0.506370631424834
"1254","Ldb2",0.716860661323673
"1255","Lap3",0.476984055956148
"1256","Med28",1.47438985179434
"1257","Dhx15",1.09419101480525
"1258","Sod3",0.348560288088415
"1259","Rbpj",0.44173923569616
"1260","Stim2",0.70020386368146
"1261","Rell1",1.11786309352844
"1262","Pgm1",2.38240176635783
"1263","Tbc1d1",0.783601200422017
"1264","Klf3",1.07687761364657
"1265","Rpl9",37.1062763360518
"1266","Ugdh",0.378944096288015
"1267","Smim14",0.908162286149632
"1268","Ube2k",1.39029845477392
"1269","Apbb2",1.06921129923738
"1270","Limch1",0.5458223805408
"1271","Tmem33",2.33216603223705
"1272","Fryl",0.340449843345943
"1273","Ociad1",0.639111816809312
"1274","Sgcb",0.549392122335811
"1275","Fip1l1",0.767219499535091
"1276","Chic2",4.6219772552378
"1277","Kdr",3.01717354399001
"1278","Tmem165",0.368435862051254
"1279","Clock",0.415927181479824
"1280","Ppat",0.399407254915087
"1281","Paics",0.563831063431088
"1282","Srp72",1.01048606158797
"1283","Rest",1.25162054704923
"1284","Polr2b",0.357961875261552
"1285","Igfbp7",10.9680298272523
"1286","Ythdc1",1.40798858000152
"1287","Utp3",1.09691090950741
"1288","Mob1b",0.394054861121284
"1289","Cox18",0.370186938329052
"1290","Ankrd17",1.06417130537466
"1291","Pf4",0.332667734120632
"1292","Cxcl1",3.14501018312091
"1293","Rchy1",0.840531115291065
"1294","G3bp2",0.883047832257595
"1295","Uso1",0.380992205159054
"1296","Sdad1",0.645404433862041
"1297","Cxcl9",0.785086188802759
"1298","Cxcl10",13.1520877939169
"1299","Nup54",0.698565161911402
"1300","Scarb2",0.704583479465103
"1301","Sept11",0.809272701412627
"1302","Ccni",0.500814705592873
"1303","Cnot6l",0.36272402480296
"1304","Anxa3",2.15635475907539
"1305","Bmp2k",2.01153570927384
"1306","Rasgef1b",1.62443915095225
"1307","Hnrnpd",2.49321910690016
"1308","Hnrnpdl",2.7537553423687
"1309","Sec31a",0.783095867505265
"1310","5430416N02Rik",0.798761432199043
"1311","Cops4",0.679074856074365
"1312","Mrps18c",0.521778156889459
"1313","Aff1",0.342765836195772
"1314","Hsd17b11",0.355536777882841
"1315","Nudt9",0.443502207712566
"1316","Sparcl1",2.1592270499562
"1317","Spp1",0.321339979616004
"1318","Pkd2",0.473560995963872
"1319","BC005561",0.772236002784765
"1320","Gbp9",1.82940752039682
"1321","Gbp4",5.23480051048486
"1322","Lrrc8c",0.663492772668118
"1323","Zfp326",1.02311629265291
"1324","Zfp644",1.01903759399729
"1325","Tgfbr3",0.566457781316892
"1326","Evi5",0.522005045956011
"1327","Rpl5",6.0424924930072
"1328","Tmed5",2.49172128457611
"1329","Dr1",0.365175875952772
"1330","Atp5k",0.73330325366029
"1331","Crlf2",1.1239355434307
"1332","Noc4l",0.468199709352217
"1333","Ep400",0.484875044373517
"1334","Pus1",0.585767273762286
"1335","Ttc28",0.929929855446543
"1336","Pitpnb",1.60430358125258
"1337","Tpst2",2.13623936001954
"1338","2900026A02Rik",0.369562369383754
"1339","Iscu",0.946606323306293
"1340","Coro1c",0.564700985689153
"1341","Ssh1",0.531821853149833
"1342","Kctd10",0.443375159881421
"1343","Git2",0.930783333857209
"1344","Ankrd13a",0.490714504902972
"1345","Oasl2",1.55140224491448
"1346","Oasl1",0.512912181437294
"1347","Sppl3",0.645908418607172
"1348","Mlec",0.30668210458633
"1349","Pop5",0.534635002883904
"1350","Rnf10",1.46351867838165
"1351","Coq5",0.425426225218414
"1352","Dynll1",7.16443860140207
"1353","Srsf9",1.44026874007228
"1354","Triap1",0.434535513323346
"1355","Cox6a1",2.05635691610643
"1356","Pxn",2.55385807692517
"1357","Rplp0",35.1831056249915
"1358","Rab35",0.865767113083983
"1359","Hspb8",0.822497964299203
"1360","Suds3",0.361269777577825
"1361","Pebp1",2.22693762521012
"1362","Wsb2",1.48107399998027
"1363","Med13l",0.793505841723235
"1364","Ddx54",0.978778124301014
"1365","Ptpn11",0.8060044774824
"1366","Rpl6",23.2582712512611
"1367","Trafd1",0.884003417679804
"1368","Naa25",0.896607819981965
"1369","Erp29",0.93189493057333
"1370","Aldh2",0.625617824125331
"1371","Brap",0.318838413477858
"1372","Atxn2",0.306228331301791
"1373","Sh2b3",0.75058749833043
"1374","Ppp1cc",4.7987634750155
"1375","Vps29",1.90791606150968
"1376","Arpc3",8.60999034463473
"1377","Anapc7",0.473059215174703
"1378","Atp2a2",1.75575363334052
"1379","Anapc5",1.0072043623744
"1380","Orai1",1.11304098714341
"1381","Psmd9",0.491867308474443
"1382","Clip1",0.459263057094001
"1383","Rsrc2",1.96204554682632
"1384","Denr",0.977344433998568
"1385","Vps37b",0.526725725993102
"1386","Arl6ip4",0.377440495120632
"1387","Pitpnm2",0.418508994103597
"1388","Cdk2ap1",0.402921547009995
"1389","Sbno1",0.809352551796316
"1390","Kmt5a",0.312394913025475
"1391","Tmed2",4.18204329768412
"1392","Zfp664",0.405898219469837
"1393","Ncor2",1.3734847446193
"1394","Ubc",13.4140692029174
"1395","Ran",8.30683117799237
"1396","Sfswap",0.678578709198219
"1397","Mrps17",0.625845521142112
"1398","Psph",0.757465646406254
"1399","Chchd2",16.6157544342542
"1400","Tmem248",0.417903459883231
"1401","Sbds",1.67371087559297
"1402","Auts2",0.3156128736566
"1403","Eif4h",1.77906354091983
"1404","Dnajc30",0.490881476782707
"1405","Bcl7b",1.19505463417955
"1406","Baz1b",0.410197035842447
"1407","Por",0.533329862906021
"1408","Mdh2",1.37293475391641
"1409","Hspb1",3.55997211642553
"1410","Ywhag",1.38409914859788
"1411","Polr2j",1.01204348443037
"1412","Prkrip1",0.427434798579797
"1413","Cux1",0.484921999235299
"1414","Fis1",2.16821026667912
"1415","Znhit1",0.384992658551234
"1416","Plod3",0.54522725397471
"1417","Ap1s1",0.460995936464801
"1418","Serpine1",12.890525069323
"1419","Trim56",1.24001138598162
"1420","Srrt",0.601714076249818
"1421","Ephb4",0.387155624608202
"1422","Pop7",0.771606100607627
"1423","Gnb2",4.04621673575214
"1424","Cops6",0.664990043924064
"1425","Mcm7",0.341274520405615
"1426","Zfp68",0.456429988811681
"1427","Pdgfa",14.3615562235588
"1428","Cox19",0.50709843786806
"1429","3110082I17Rik",0.305131365719018
"1430","Gpr146",1.51063539476983
"1431","Zfand2a",0.835333897611312
"1432","Mafk",1.56240111912021
"1433","Eif3b",1.14744459975167
"1434","Gna12",0.657464776985389
"1435","Wipi2",0.558330350165056
"1436","Actb",28.2741996226291
"1437","Fscn1",1.35363764516161
"1438","Rnf216",0.439603793298696
"1439","Kdelr2",1.18551321498986
"1440","Rac1",4.89247842141943
"1441","Fam220a",0.543754412490996
"1442","Cyth3",0.433076298104704
"1443","Aimp2",0.379739427547892
"1444","Ccz1",0.540695399374693
"1445","Bri3",3.91954836479132
"1446","Smurf1",0.397159262547636
"1447","Arpc1a",1.56529457906839
"1448","Arpc1b",11.6394764422751
"1449","Pdap1",0.98491555849245
"1450","Bud31",1.50608385115733
"1451","Atp5j2",2.78215717900925
"1452","Zfp655",0.862288028264292
"1453","Rnf6",0.327432246625782
"1454","Cdk8",0.391743059989166
"1455","Usp12",0.394832629180307
"1456","Rpl21",16.1792247761172
"1457","Polr1d",3.88605034660993
"1458","Pan3",0.360349181584208
"1459","Flt1",4.08376115613567
"1460","Pomp",3.56508396856026
"1461","Slc7a1",1.7496194059663
"1462","Ubl3",1.21713286756659
"1463","Hmgb1",3.40159722134432
"1464","Hsph1",0.407113133049446
"1465","N4bp2l2",1.00024900549815
"1466","Pds5b",0.444596493761617
"1467","Samd9l",4.19938791775197
"1468","Tfpi2",11.9385034229027
"1469","Gng11",28.0542614995878
"1470","Bet1",0.418641508465554
"1471","Pon2",1.11016095874692
"1472","Sem1",5.60358809262109
"1473","Asns",2.42403297750763
"1474","Ndufa4",3.9682911333134
"1475","Phf14",0.453088754081099
"1476","Tmem168",0.365533152121293
"1477","Mdfic",1.46495757031087
"1478","Tes",0.975421660022791
"1479","Cav2",0.725289412008778
"1480","Cav1",2.84169659112026
"1481","Met",0.347088448681471
"1482","Capza2",3.36615469956439
"1483","Cttnbp2",0.368142355301542
"1484","Lsm8",0.578978764041795
"1485","Tspan12",0.953376293521862
"1486","Ing3",0.544168417575839
"1487","Cped1",0.345194188035549
"1488","Ndufa5",1.22839511151233
"1489","Wasl",0.801392360693558
"1490","Zfp800",0.527753310961268
"1491","Arf5",4.22231732453857
"1492","Rbm28",0.473521851091721
"1493","Hilpda",1.43449991833045
"1494","Calu",1.02414970928693
"1495","Atp6v1f",2.9675888123687
"1496","Tnpo3",0.37324844657119
"1497","Ahcyl2",0.305022995389851
"1498","Ube2h",0.440727218876018
"1499","Lncpint",0.391642635788163
"1500","Mkln1",0.840022872100937
"1501","Podxl",1.376425626582
"1502","Chchd3",0.521114661394899
"1503","Akr1b3",0.617303360339355
"1504","Bpgm",0.604547892770707
"1505","Cald1",2.3630944010804
"1506","Tmem140",5.01495787265743
"1507","Cnot4",0.870072381758452
"1508","1810058I24Rik",1.24455097624451
"1509","Mtpn",1.18703620680716
"1510","Ptn",1.10166243902881
"1511","Creb3l2",0.654635033136858
"1512","Trim24",0.40418099207533
"1513","Zc3hav1",1.57660133321068
"1514","Ubn2",0.562724921043919
"1515","Luc7l2",2.33708352202395
"1516","Parp12",0.83037568166536
"1517","Kdm7a",0.698348224618642
"1518","Ndufb2",0.913607294345395
"1519","Mrps33",0.794636650339311
"1520","Ssbp1",0.322834435428071
"1521","Zyx",0.525437386349615
"1522","Cul1",1.6679277100951
"1523","Pdia4",0.419918496212715
"1524","Zfp746",0.301681788056801
"1525","Gimap9",0.717977465386409
"1526","Gimap4",0.689075318372184
"1527","Gimap6",3.5778666179287
"1528","Gimap1",0.566812602997121
"1529","Gimap5",0.718109605244602
"1530","Tmem176b",1.90937216507931
"1531","Tmem176a",1.85319891412369
"1532","Malsu1",0.873630838159097
"1533","Tra2a",2.01537929557403
"1534","Mpp6",0.708622173846925
"1535","Cycs",3.61531360213223
"1536","Hnrnpa2b1",3.07506386847593
"1537","Cbx3",0.56118295901799
"1538","Skap2",0.338639258170785
"1539","Hibadh",0.313884974586445
"1540","Tax1bp1",3.08234103120959
"1541","Chn2",0.350512767431509
"1542","Gars",2.99735693347052
"1543","Aqp1",1.18331898246231
"1544","Lsm5",0.580245240437629
"1545","Avl9",0.396752940185656
"1546","Kbtbd2",0.823001633687936
"1547","Fkbp9",0.51417770973388
"1548","Nt5c3",0.320826452808963
"1549","Herc6",1.03984770705046
"1550","Abcg2",2.51030600964784
"1551","Tigd2",0.354747378810169
"1552","Mmrn1",0.757034130145521
"1553","Smarcad1",0.491576655226887
"1554","Gng12",2.18919035154533
"1555","Gadd45a",4.27685291789858
"1556","Serbp1",6.02791028062116
"1557","Rpia",0.35143764002811
"1558","Chmp3",0.774867391662814
"1559","Kdm3a",0.57690449853746
"1560","Reep1",0.474377022280142
"1561","Mrpl35",0.630683346656514
"1562","Immt",0.794732191380792
"1563","Vamp5",0.317594815439825
"1564","Vamp8",0.9195154290221
"1565","Mat2a",4.30058813898617
"1566","Capg",0.713230600775514
"1567","Tgoln1",2.89754977011804
"1568","Kcmf1",1.7846112542893
"1569","Tmsb10",17.3097291570184
"1570","Suclg1",0.433161002421318
"1571","Pole4",0.846381379992109
"1572","Mthfd2",3.59031858643449
"1573","Mob1a",0.787385149034312
"1574","Bola3",0.598609118075696
"1575","Tet3",0.490448930281374
"1576","Tex261",0.553147706335673
"1577","Zfp638",0.774217863214298
"1578","Cct7",1.9687017177939
"1579","Dusp11",1.49829279362451
"1580","Snrpg",1.16234581179389
"1581","Tia1",0.32335331441931
"1582","Pcbp1",3.84764362204739
"1583","Mxd1",0.438224674070238
"1584","Snrnp27",0.566435726964093
"1585","Nfu1",0.33370306462634
"1586","Cnbp",6.62727081469023
"1587","Copg1",0.321767102862259
"1588","Rab7",2.8384352016232
"1589","Rpn1",0.402549303140888
"1590","Ruvbl1",0.716443860923451
"1591","Sec61a1",0.55256448082202
"1592","Mgll",0.370176470206764
"1593","Chchd4",0.496347347894329
"1594","Lsm3",0.552111705311912
"1595","Slc6a6",0.349473622179735
"1596","Ccdc174",0.555387768135944
"1597","Rbsn",0.355450618475992
"1598","Adamts9",2.40503411818945
"1599","Magi1",0.351611849503872
"1600","Tmf1",0.680716179121012
"1601","Arl6ip5",4.05451797964413
"1602","Frmd4b",0.794259460192979
"1603","Foxp1",4.08321567397622
"1604","Eif4e3",0.407727077583534
"1605","Rybp",0.634872113744982
"1606","Ppp4r2",1.39901026628653
"1607","Trnt1",0.613943291779948
"1608","Crbn",0.307570359309065
